src,dst,weight
fazer,time,3.271924663012711
março,sou,5.655406383180995
grande,pequenoalmoço,4.358743082077919
tua,vida,4.200139095210746
in,vai,2.9473804625586153
casa,estado,2.039122937392313
jackson,vem,4.343239004979958
ball,do,1.0632024597513619
conto,matemáticos,4.866963212635918
que,técnico,1.6990995388071746
enquanto,foi,2.933196706951235
cinema,nome,2.0943859458659237
errou,os,1.7753419024922836
pai,tu,3.863670760847573
costuma,falar,5.729526362091693
passando,que,0.44633657031226365
ou,pontos,4.370534552396368
pequeno,sítio,4.585798719477479
acha,ela,3.506996467286669
antigo,pelé,5.809552727270328
mas,tu,2.110752541600982
bndchen,roupa,4.678176071025525
ia,mas,3.4970461514587363
mais,oriente,2.4195584852327054
belo,cantor,2.7005207640142785
loja,quê,3.817148774373387
letra,vai,3.794678033888991
ele,estás,2.9763688410977247
comprar,fui,4.247932645564391
de,via,0.7296289450296125
ciência,resultado,6.215025422932196
as,banco,1.839919719935176
da,galo,1.8205987502385312
existe,vem,2.754009374517217
as,falam,3.6316791891630986
hulk,sempre,2.6668673038128583
com,ficam,2.5840621072435486
pequena,sem,3.7301377422803554
musical,vendido,4.934108017367333
pop,porco,6.097244916473174
feito,jackson,4.828748134018643
filme,star,2.6755385277169315
janeiro,passar,5.021111921642913
filme,paciente,2.6014299891959545
amor,em,0.5590562159357954
harry,nunca,3.2155717921954823
pegou,repente,5.991868214062769
de,network,1.0661011438928387
noite,nunca,2.9744090874303413
bater,na,2.0624343576798725
diabo,gosta,3.444021760745632
comprar,livro,4.16092153388008
dá,própria,3.1240036631948245
errou,jogador,5.7687537990918525
jogador,rio,3.283852005443638
especialista,não,2.1719965187488453
gosta,rádio,2.5502041438015293
graça,quer,3.0349112963937466
cachorros,nunca,3.5340250980979104
cachorro,homem,2.5199376165274354
celular,doce,3.239516296922798
cachorros,galvão,5.745030329753195
está,preso,1.9594348303544649
caipira,não,1.296527847954337
fazer,água,2.1434598345987315
evitar,um,1.4325687943333785
mais,virgem,2.0830863947640523
conto,gato,3.9796669735022894
está,saúde,2.470260023609836
avó,precisa,5.259527985847471
cantor,ouro,2.8828420498173686
isto,pontos,5.714259102202855
andava,dinheiro,4.4485987424122335
cabeça,jardineiro,5.404107852766647
cabeleireiro,foi,2.7508752926502353
de,ti,0.8837796091243649
havia,menino,5.0518831491932525
aconteceu,sabe,3.0369934071218903
de,fadas,2.570178540668845
noite,sai,5.318941579297103
galvão,quando,1.68892071458003
feira,tinha,4.186897941870776
ele,sozinho,2.283222106876073
casar,nome,3.1240046978871105
cima,diz,2.152881738492119
gato,movimento,4.768118490934796
mulher,pedro,2.870419549892206
aos,nos,2.5827378789084094
há,portas,4.0957824157497855
como,tua,2.08791306659515
hulk,quer,3.990419712639374
difícil,loja,3.817148774373387
em,série,1.3748057877980393
paga,quer,3.808101026877925
frango,sexual,5.714259102202855
come,pés,3.6348279073727485
morrer,um,0.9217431324381318
bebe,dá,2.3355474315858817
porque,tinder,0.8823291727388746
qual,sandy,1.0469343354937999
ao,papa,2.996171450540378
casa,hospital,3.69734987758223
parente,sempre,3.5831585269799517
cinema,seus,3.969031035624831
quando,silêncio,2.158924048199059
do,profissional,1.1685630925380086
cansado,que,1.1803057572433686
os,veterinário,2.132016999912669
dormir,leonardo,4.733433298129142
cortar,precisa,5.547207139961671
come,sambista,3.6348279073727485
ferro,foi,2.057728112090354
porque,pôr,1.421325704890659
cuida,especialista,5.655406383180995
briga,no,1.54972364844447
abre,porta,5.259530904193566
qual,trás,0.45914768499681163
de,morre,1.9823918977921988
disse,estados,2.8686574377260454
heróis,porque,1.575476353298613
alto,disse,3.2433513243614356
bonito,como,2.5987388127441573
as,norte,1.839919719935176
do,lei,0.5931989293333041
céu,para,2.2475900429081097
da,flor,1.3787659176659017
passado,um,1.8380339501032343
beber,água,4.672814154062225
banho,na,2.493217411431081
entrar,nasceu,3.5582880843849134
cheia,maria,4.3945356170727
fácil,sobre,3.840138196347894
os,problemas,1.9984857671649623
foi,tinder,2.057728112090354
dois,perdeu,3.614210379848982
mandou,saco,5.809552727270328
ler,só,3.2318935420219006
gosta,peter,3.3386601051456393
cemitério,quando,3.2575363368670915
passando,por,2.628062724443765
drogas,microorganismo,6.166236342703707
dantes,não,1.4788493381890142
aparecida,foram,5.745035072043976
pegou,um,1.6148903129978782
alexandre,não,1.1423772156694356
corpo,favorita,3.2193147742221546
no,tu,1.955188970895862
quem,superman,3.170523580287649
ana,paula,5.991886424177843
data,março,5.655406383180995
iogurte,ser,3.5478183985757274
pés,sem,2.9416824512981883
decidi,não,1.4788493381890142
comida,ficar,3.4806791983861474
comediante,escola,3.2293639489211725
com,semelhança,1.4209117120006545
banho,rio,4.630923412112019
cortar,social,6.166236342703707
porque,primos,1.575476353298613
ovo,páscoa,6.908165015938435
pontapés,uma,2.083889284919164
precisa,ser,3.467776298894623
atleta,foi,2.7508752926502353
café,no,1.9551888637242074
frente,pára,5.809552727270328
passar,tu,4.327971638970883
antigo,escritor,6.0327076599366825
programa,trabalhadores,4.35096452594883
entre,ir,3.145832078098689
frango,não,1.7890044843230226
filme,potter,2.3501158336103773
mortal,qual,1.2700779192188518
morre,vou,4.779952821057876
amiga,quis,5.0518831491932525
casa,voltou,3.9850313381195726
peido,qual,1.0469343354937999
os,uber,1.7753419024922836
paga,portas,5.22178798212488
nasce,qual,1.3346164079454932
na,reclama,2.0624343576798725
para,tiro,2.114058704122903
mar,se,1.4238132678929318
final,março,5.521878242372252
na,ronaldo,2.5324377721778712
quando,trabalhava,1.68892071458003
muito,planta,3.370137478674566
escritor,fernando,5.33956047937674
compras,onde,3.6348296318581075
da,mcdonalds,2.4083851903182905
na,ninja,2.755581418935477
morte,qual,1.0469343354937999
matemática,muitos,4.585803182833013
posto,vende,4.779952821057876
dupla,queijo,4.374494939331027
um,veterinário,0.5852709611817906
chão,ponto,3.6272807276694543
quem,sexy,3.3528447034966185
banda,pagode,4.17382667457251
em,rapaz,2.27670757656654
campo,série,4.97666955620648
presidente,todos,3.7554573985586863
matar,quer,4.5012461566995166
grande,já,2.5063649886829733
não,sei,2.5774616268569717
que,tenta,0.9571622059292357
de,músicas,0.03648176447014932
no,tanto,2.648335937112438
obrigado,trabalho,5.22178798212488
dor,remédio,3.8636685929245633
limpa,produto,6.012088759857047
apresentadora,programa,3.9455005942333683
as,questão,2.2817525995521297
fizeram,thor,6.348553563740938
gás,que,0.8518016784202146
dela,falou,4.069114240623383
aranha,do,1.8253425870951938
do,medo,1.7971717885630079
pede,vive,3.575989230377286
de,rap,0.8837796091243649
comprar,conseguiu,4.16092153388008
mal,vai,1.9488527278214662
dizia,forno,5.627236228839113
pais,tim,5.203430719295026
pouco,um,2.0611775014174123
cigarro,que,0.2640150253696744
atleta,profissão,5.1164207218753655
lugar,você,2.9379025939558288
donald,que,0.5153294621155794
chove,que,1.0749452563996234
jogar,se,1.8757982836443932
bebida,favorita,3.2838538265021247
pro,sexo,2.8425917113414143
donald,favorita,4.4514569921647045
jardineiro,porque,0.8823291727388746
do,sol,1.4686676996293737
amigos,os,1.7753419024922836
desistiu,às,5.339569963935813
de,feias,0.3729539633332378
aplicativo,usado,5.036379181531752
cry,um,1.5503518776515064
algumas,dificuldade,5.185412509414324
aí,comida,3.411686425441333
apresentadora,ataque,5.404097735913231
algumas,só,2.89542163470621
quais,silvio,4.6258083352685455
esse,qual,0.45914768499681163
mickey,precisa,4.566385182809868
alho,como,2.08791306659515
gás,me,4.343239004979958
dela,esposa,5.141745922972174
padre,zeca,4.934110125066007
feliz,mesmo,4.678178518679509
mal,relacionamento,4.656898775637234
cantora,internet,2.20227445414632
dragon,um,1.6148903129978782
em,ouro,1.5145674062690717
anão,onde,2.8616406721949277
bahia,por,1.241768363324091
aconteceu,cabelo,4.962278713674349
cry,jogo,3.1610448567852316
cara,viciado,2.8238996072514793
essa,não,1.0088458587016933
então,triste,5.521889623810756
faustão,tamanho,5.116428309544214
apanhou,na,1.6569691302674945
ficou,zero,3.937778566237818
novo,uma,1.1030601233263533
pra,preto,3.8471425606295293
preto,religioso,6.348553563740938
mas,trabalhar,2.516217274078013
políticos,vão,5.691793297525644
leões,os,2.2861676157891977
ouvi,um,0.9217431324381318
gay,um,1.2784181417414573
bem,perfume,4.398592402783171
de,fácil,1.0661011438928387
qual,sofre,1.0877563624249533
alimento,ser,3.430035538561567
lutador,mortal,4.934101694297965
crescer,xmen,5.627248874857907
ele,perde,3.1586909334975863
amigos,de,0.3729539633332378
do,médicos,1.41987747898711
gostava,princesa,6.0608844986157235
gol,um,0.7394216137736719
chama,material,3.520419467111394
galinha,só,1.6632782964403965
pedras,são,3.9637547899113894
quais,usam,4.374491326133843
número,quando,1.5711377336693524
bebês,do,0.8808809468807953
aí,olho,4.200139095210746
ilha,qual,0.5769307386591873
casa,cima,3.137734876394503
no,of,2.0887202104180065
mais,presidente,1.5440900462736897
banheiro,vez,3.7301377422803554
jornalista,no,0.6334331737825972
alto,todo,3.65588300436473
instagram,melhor,4.556815773484498
dos,pressão,2.1986643448889374
de,quase,1.0015626723124673
matemáticos,que,0.803011534567211
casa,limpa,3.8308810079576614
também,todos,2.656845758415658
ao,igreja,1.7434088722722665
do,presidente,0.1877338761295708
embora,uma,1.7962073038861326
pau,tem,2.8598943455134562
ajuda,problema,5.1164207218753655
carlos,porque,0.8823291727388746
elas,roupa,2.9435781831908163
muito,rainha,2.2715256311545975
um,vc,0.5852709611817906
escreve,sempre,2.4845459653713236
chocolate,meu,3.370137478674566
de,números,0.5960975642044868
morar,que,0.2640150253696744
qual,voltou,0.45914768499681163
tanto,ver,5.22178798212488
pessoas,semana,3.381832163854893
qual,reclama,0.864612811110828
em,francês,2.207714586828907
dente,paga,5.116428309544214
do,massa,1.5740281274405334
mirim,não,1.7019930392614562
aplicativo,onde,3.8171508437547477
bengala,personagem,3.835499944101028
luz,ponto,4.006768769512946
há,podem,3.520419467111394
boca,calça,5.729526362091693
fez,volta,4.0957824157497855
fazendo,fábio,4.52864080156494
desenho,favorito,2.669028563263273
paulo,três,4.006768769512946
quais,três,4.6258083352685455
banco,de,1.4227761255893168
algo,que,0.9571622059292357
ao,estavam,2.5106639849625374
antes,sempre,2.571557838616591
estômago,que,0.44633657031226365
essa,outra,4.186893948331352
caixa,de,1.0661011438928387
já,matemáticos,4.0261893077703546
amiga,vou,4.49227345849297
cara,nascimento,3.2293639489211725
panela,sítio,5.1164207218753655
comida,fogo,3.6348279073727485
os,sucesso,1.3698771525082154
deve,não,1.7019930392614562
se,terra,1.7422669281419723
musical,programa,2.964672811714491
feliz,teve,4.017821079354
qualquer,uber,5.2987392436179
de,vermelho,0.3729539633332378
ação,do,1.0632024597513619
cai,nome,2.248536564104267
briga,com,2.807205759057757
princesa,uma,1.929738657331187
azul,pessoal,5.185412509414324
faz,som,3.1015308533290677
dos,mortal,1.9109824775115114
na,namorado,2.5324377721778712
figura,john,4.934101694297965
disse,frango,3.2433513243614356
dentro,está,2.5880435301371483
depois,disney,2.4251917856372547
escreve,triste,4.646422783375873
costumam,piratas,5.473089162143763
dantes,minha,4.605605720861887
que,rápido,1.7193022664410973
com,pedro,2.2475900429081097
desenho,personagem,3.935584844773227
porque,trabalhar,1.6932594439386963
morre,salmão,6.0327076599366825
tempo,todo,3.872555177417828
ele,nós,2.6886869918150573
da,dona,2.4083851903182905
tantas,um,2.4358709898547795
na,último,1.6569693688760632
comer,quebrou,3.8975699950884857
china,doença,4.5102918161834475
alto,aos,4.1738219445600695
ao,diagnóstico,3.2838532194822605
flores,são,4.069115571805849
apanhou,comeu,6.502699907830271
chega,rap,5.714259102202855
manhã,às,5.339573125475495
começar,nas,4.240960836807394
dinheiro,quem,2.3973348593993213
mulher,única,3.717717142634157
sílvio,tão,3.681349565374581
azul,estava,3.4677758125006495
foi,trabalhar,1.770046217754824
cantora,espera,2.5387463614619947
sexy,única,5.809552727270328
roupa,sabão,3.6973480418400575
drogas,qual,1.3754384168705875
atum,peixes,5.991868214062769
estilo,que,1.0059523938011243
nome,vi,2.3355479019009553
ontem,vi,5.108129569437766
numa,ontem,3.9796694080672625
atriz,namorado,3.794676010493743
pedras,quem,4.045991884056546
meus,os,2.2861676157891977
chove,eu,2.6204781605680187
banheiro,já,3.4871923819545296
naufrágio,que,0.8518016784202146
porque,usando,1.826790812998743
matemáticos,por,1.5984433972805694
qual,químico,1.152294865556441
pedreiro,que,0.44633657031226365
instrumento,maior,4.2409639983570715
ciclista,da,1.5329165372728684
perna,porque,1.421325704890659
pobre,todos,3.6013053290363453
era,sabor,3.2446325530228033
trabalhar,um,1.1448867695434484
cansado,ele,2.2832216605378304
enquanto,meu,3.840138196347894
português,viciado,5.404097735913231
comprar,relógio,5.0363861855398975
não,planta,1.0088458587016933
costumam,não,1.9896750285141453
contrário,dele,2.984241990739296
devia,iogurte,5.878559689974266
cama,que,0.5153294621155794
globo,porta,4.5663808052875305
páscoa,show,5.809567902435308
número,ser,2.736888358001654
academia,se,1.7422669281419723
abriu,japonês,4.7391364631105635
sabe,vivem,3.7301377422803554
mão,vive,2.7493108604359873
da,pinóquio,2.4083851903182905
diretor,pro,4.141873393972761
galvão,porque,1.2877943358306239
para,semana,2.5840621072435486
carro,marca,1.8083283834732036
disse,ventura,2.8686574377260454
antes,te,3.0516831459908054
num,serpente,4.893286275770684
não,tirar,2.2998301080889463
cego,numa,5.124800321189542
obras,pode,3.912460816620742
jogos,que,0.8518016784202146
ao,chamase,2.773028081332156
como,forno,2.5987388127441573
leite,na,0.8096715425760569
interpreta,qual,1.0469343354937999
por,praia,0.5486213402956471
anão,órgão,5.547207139961671
cavalo,story,5.473089162143763
ar,eles,4.240960836807394
existe,mais,3.2941769800428173
andar,avião,6.119724210311019
manhã,os,1.8807026568994198
leite,tem,1.3194493613185925
mandou,meu,3.657817345388897
cantor,mim,2.8828428627901492
gaúcho,pra,3.3081458821978775
ele,ferro,3.381833949205872
prédio,vai,2.8138492867267537
estados,pai,3.575987604433707
come,galo,4.528645016957846
atum,qual,1.3346164079454932
pelo,preferida,3.0676673847625726
banda,tiro,2.8828420498173686
interpreta,médicos,6.348553563740938
assistir,morte,6.685015394622712
da,tom,1.5329165372728684
cigarro,tentou,5.33956047937674
alto,ser,3.2293650985790703
aspirador,disse,3.6953357819041783
fizeram,na,2.5324377721778712
far,por,1.5984433972805694
bem,feliz,3.012299892330182
como,namorada,2.518696434563572
carro,graça,2.932258181170995
diferentes,que,1.5449488589799465
bonita,na,1.8392908779482677
dois,noite,3.373047357722112
do,jogar,0.7267302984274066
chega,quase,4.733433298129142
doce,pé,2.9341352586288725
chama,seis,2.7094894217902414
ouro,santo,5.2987392436179
marca,vende,3.7301377422803554
donald,pato,6.2532575737558025
das,ilha,3.69734987758223
dor,santos,3.3136240904013934
noite,viu,3.93266115470861
chefe,ter,4.269131533114411
do,quais,1.1321955006568174
encontra,todo,3.163406127894142
durante,naufrágio,6.215025422932196
corri,não,4.069116681125925
menos,tipo,3.1423527635411044
outra,triste,4.186896943484425
essa,minha,3.442456618294835
dele,queria,3.2293639489211725
do,nasce,1.7563496403111345
ciência,gato,5.461265671494737
horas,médicos,5.185412509414324
mas,pão,3.069603247193297
aos,estar,4.779952821057876
língua,uma,0.8799166268634553
médicos,não,1.1423772156694356
ela,panela,3.2838532194822605
no,verde,1.9551888637242074
comida,favorita,3.3063268754969433
gostava,os,1.7753421710852804
matemáticos,água,5.124796495452568
avó,filme,3.566511038630597
bem,manhã,3.9931285284525417
mãe,vou,3.863670760847573
mickey,ser,2.8546720084060415
amigo,meu,3.657819109978461
luciano,sempre,2.6668673038128583
mundo,santa,3.3672334032456845
no,sexo,2.0422003283997237
cabelo,de,1.4227761255893168
foi,manhã,2.345410422030388
comida,inglês,2.7185392448814207
país,só,2.276383027916143
nada,professor,2.789156711149768
das,sente,3.3788966471212456
nome,árabe,2.9416836009567464
ganhou,marca,3.5069949497390818
doente,sua,4.615656010729204
causa,os,2.0630243330680336
mia,mãe,3.5069949497390818
fora,isso,4.625803689736504
do,rápido,1.8253425870951938
no,pontinho,2.242870829004309
academia,na,2.978725089553951
in,pessoas,3.045360692383723
chefe,do,1.7563496403111345
crime,sem,2.854671218015811
encontra,quando,2.957432094789087
depois,piloto,2.5682924709937587
fiquei,que,0.8518016784202146
chama,mão,2.8272730555798353
fundo,mar,5.896577899854969
qual,último,1.2700779372249145
feira,uma,2.2016724119942417
estados,filme,3.566511038630597
faustão,quer,3.2972762234084634
qualquer,sucesso,4.893286275770684
entrou,seu,2.8138492867267537
dormir,eu,3.4006370592250623
jogar,muita,4.431649314892629
natal,preferida,3.2820774261971817
pó,se,0.48950407101328935
as,uso,2.2817525995521297
estômago,eu,3.7836282199375413
tamanho,uma,2.083889284919164
carnaval,em,1.5145676132077859
de,piscina,1.1714617182850628
embora,foi,2.86865850642282
programa,sílvio,4.350965702341526
irmão,são,1.641368197212279
língua,te,3.1469931332943255
morrer,se,1.5191232209150807
jardineiro,meio,4.893286275770684
fácil,prédio,6.215025422932196
naufrágio,por,1.9349155438838919
criança,era,2.8028004677986322
pedreiro,por,1.241768363324091
gostava,jogador,3.6893158995146416
cheio,horas,4.934101694297965
ao,gajo,4.159321714028296
preferido,silva,3.3936665896206573
maior,rede,5.45735537074602
em,suco,2.207714586828907
caras,mais,2.488551502872175
das,donald,3.1377338273977378
com,dentes,1.8909149266836789
depois,horas,3.7469467253786974
depois,rap,3.3414809742418896
mundo,social,3.0307619206854093
compra,do,1.41987747898711
se,serve,1.6244839213583402
ao,vão,3.2838541637355414
difícil,estômago,5.896577899854969
na,vivem,2.5324377721778712
nervoso,para,1.9962757103415485
favorito,gay,2.9744090874303413
favorita,in,3.3528447034966185
devia,mais,1.3899392142042317
sair,sanduíche,5.116428309544214
sempre,silvio,1.63724872884851
foi,matar,2.7508752926502353
carro,pessoal,2.8581494768841917
em,espanhol,2.6131796949370347
assim,peido,5.2987392436179
jogos,por,1.9349155438838919
do,pedreiros,0.7267302984274066
novo,tirou,5.521878242372252
as,construção,1.839919719935176
atum,contrário,4.465840413503227
do,seriado,1.7563496403111345
crianças,escola,3.6348279073727485
alfaiate,jogo,3.987723123187826
mundo,pobre,3.7239091012453307
brasileiro,quase,3.634827907372748
cantor,rap,3.39366794457419
números,vários,5.33956047937674
aparecida,fazer,3.18491228632054
mundo,todo,4.652886597033622
nome,viciado,1.8430713122887428
paga,qual,0.8646128291168904
ao,comeu,3.4661745334683665
morre,uma,2.083889284919164
que,videogame,1.6990995388071746
ambos,restaurante,4.358743082077919
que,wars,1.3626273337893346
padaria,ser,3.681349565374581
americano,os,1.4388700112050046
criança,quando,2.515599498926331
carros,pintor,5.2987392436179
aí,tipo,3.2068911441649934
musical,óculos,3.6348279073727485
em,sobremesa,1.332246090903665
levar,não,2.076686556774762
ataque,mim,5.2987392436179
empresa,pela,4.269131533114411
bolo,sabia,6.0327076599366825
estava,passando,3.937778566237818
sobre,vos,5.449576108781977
passa,tanto,5.339569963935813
empresa,ônibus,6.166236342703707
caipira,era,3.6500976611309546
banda,famosa,2.7650591948215526
brasileiro,michel,3.922508830169268
diabo,do,0.47541591197837413
jardim,no,1.9551888637242074
chama,sem,2.8272735682657353
meu,obras,3.1469931332943255
evitar,na,2.350116310827344
amigo,show,4.240960836807394
ir,ou,4.129374209353487
leões,musical,4.934108017367333
os,peixes,2.8739541911602804
outros,time,3.768358807287711
feliz,onde,2.9416833135419833
animais,gatos,4.585798719477479
comum,doença,4.510295954933322
do,paraíso,1.0632024597513619
luz,numa,3.1194685173931593
beber,costumam,5.714259102202855
podem,trabalho,3.547816817797141
embora,saco,5.521878242372252
ex,pau,4.160918615525467
passou,três,4.779958240838964
lugar,seu,2.813850045501411
andava,sou,5.760778460898524
do,luta,1.6610396042558784
em,relógio,2.207714586828907
depois,pegou,4.216949197173142
carteira,têm,3.4300341334246753
cama,eu,3.4471565550771306
nem,rapper,3.650095326442495
deve,vai,2.8138492867267537
como,peido,2.08791306659515
os,sol,1.7753421710852804
panela,um,1.838033978700298
ela,muita,2.060078287758919
dele,jogador,2.9008605257574116
inventou,que,1.3626273021860347
animal,tua,3.4582049300978936
em,mim,2.613179901875749
duas,queijo,2.908159816110763
apareceu,filme,3.448727645061684
americano,de,0.4419469197753051
animais,qual,0.8646127931047651
fui,ir,3.768358807287711
comunista,um,2.308037493557724
estar,sobre,4.35096452594883
gasolina,álcool,5.318941579297103
dos,incentiva,2.1986643448889374
céu,depois,3.1873306618595323
diz,paraíso,3.8756469257747064
meio,rua,3.4269524755342573
bahia,dinheiro,5.036379181531752
cantora,menino,3.455036805193873
cavalo,quis,5.878559689974266
china,nova,4.962272209947619
ator,céu,3.153994313876199
meu,vc,3.5036671697297725
numa,wars,4.180339562514459
da,sobremesa,1.938381856151872
outra,sucesso,4.251435264944845
companhia,que,0.44633657031226365
planta,que,0.8926236996057371
chamase,merda,5.2987392436179
inseto,usado,5.0363861855398975
tempo,vários,3.9850288904655886
pokémon,vive,3.7301377422803554
michael,quando,2.9210643254852284
caso,ter,5.185424703896986
the,todas,3.9769991860035647
gajo,vez,3.9124585403019516
minha,sexual,4.423284922840289
cachorros,um,0.45173958898382127
dormir,ele,1.6770862627296308
entre,si,3.012299892330182
jesus,porque,1.1336437266967738
joão,viu,4.374494939331027
de,ficam,1.0661011438928387
gás,teve,4.893286275770684
ao,encontra,2.8783885160539833
fui,numa,3.9796694080672625
igreja,ser,2.2950561075577336
ficar,vai,2.947381329729511
da,irmã,2.477378206333843
cara,tv,3.1493224793408143
quê,susto,5.203430719295026
crescer,faz,3.2068922682749803
anão,pedreiro,5.729526362091693
feito,relógio,5.521889623810756
do,hollywood,1.3733575318041606
muito,sucesso,2.0483822562996967
no,tocada,2.4251923000609397
dantes,pobre,5.655406383180995
gaúchos,sul,5.627236228839113
sempre,sozinho,2.484546511252546
pegou,tem,3.042215346137238
construção,tem,2.0125962013660033
das,zero,3.291884157559646
como,ex,2.518696434563572
de,relacionamento,1.2892447612832159
chegou,dele,4.733438471558455
matar,qual,1.152294865556441
estava,loja,2.956951064244002
não,papel,1.0088458587016933
disney,só,1.440134841173727
entrou,saiu,4.828742443250814
qual,via,0.7104621235667558
as,direito,1.9940703042589443
em,pedras,2.207714586828907
gostam,músicas,4.129370439054555
parede,seleção,4.699910947194903
alta,rapaz,5.318941579297103
ator,vê,2.70200996554644
amiga,mas,3.902511635197843
cerveja,toma,4.135600953458706
que,sabia,1.1803057572433686
cá,dormir,5.021111921642913
comediante,pessoal,4.374491326133843
não,problemas,1.701993122460509
dragon,se,1.5191232209150807
elas,há,2.7666477552089406
quando,tu,1.2834557707090162
muita,sal,4.585798719477479
melhor,sítio,4.374494939331027
sul,todo,4.262017340287785
cozinha,tinha,4.069114240623383
os,presidente,1.9984857671649623
ficar,relacionamento,4.269131533114411
nós,porque,1.2877943358306239
carro,infantil,2.789157451417747
qual,ruim,0.6414692273858111
carteira,tá,3.794676010493743
filme,saúde,3.043263014170275
sabor,uma,1.390742104359343
dormir,ela,3.18854315004516
escritor,tem,2.5722120744294577
beatles,do,1.7563496403111345
drogado,pequenoalmoço,6.215025422932196
chão,queria,4.069114240623383
alto,tão,2.787532017826233
cai,no,2.242871043347608
galinha,os,1.5930206590568659
fazendo,viviam,5.809567902435308
fiquei,água,5.461265671494737
silvio,toda,4.897742631445207
como,primeira,1.5001267280480066
estado,pior,4.556811437652578
japonês,jogou,4.045989282550627
nos,tim,2.8238996072514797
criança,ser,2.2950561075577336
final,gay,5.185412509414324
famoso,médico,3.9225111294810984
ficou,vilão,2.8391670557995368
cebolinha,estavam,5.393058127754844
fruta,vai,2.6960670941533658
amigo,diz,2.307032287721275
era,som,2.7338066957877474
crimes,do,1.7563496403111345
nunca,seleção,2.3553707014201066
cerveja,comediante,4.2409639983570715
ataque,índio,6.685015394622712
contra,entrar,4.998646116965702
quando,tio,1.5711377336693524
inferno,mulher,3.2068911441649934
inventou,por,1.241768363324091
mim,sobre,3.1469931332943255
careca,semelhança,4.646422783375873
comida,pato,3.721840852076216
seus,vários,4.8163256842766815
quando,tanto,2.669749803354609
feira,foi,3.1563405788745866
numa,prédio,3.6049750456633007
andar,para,2.401740650949623
matar,tenta,6.3203834093990565
bicho,qual,0.17146563055130393
animal,porco,3.563566730452123
computador,ficou,3.164589935145089
notícia,ruim,5.2987392436179
japonês,se,2.307580913893075
foi,preto,1.9035775340438035
chá,inseto,4.343242507002428
dentro,entrar,3.7301377422803554
estava,pedra,4.160922993060579
conseguem,um,0.7394216137736719
planta,por,0.7717648522269359
cry,na,2.4678994657879945
ao,apanhou,3.6893183275904122
estavam,frango,4.941076642466019
algo,obrigado,6.3203834093990565
da,diretor,1.5329165372728684
ajuda,para,1.8909152281837496
incentiva,lugar,4.423281128984275
colocar,nome,2.536218492848609
as,pó,2.756210738319693
bolo,pôr,6.571706870534211
cheiro,da,1.715238009758435
de,semelhança,1.1557133934373223
causa,há,3.5849578857118938
instagram,porque,1.757797866105557
drogas,nem,4.423281128984275
dragon,na,2.5324377721778712
em,índio,2.6131796949370347
difícil,para,1.1024578952287625
dantes,viciado,6.097244916473174
ferramenta,que,0.9571622059292357
de,fábio,1.3946052695992104
piloto,se,1.2567592123044482
produto,água,4.431649314892629
isso,passa,3.799130342777113
dinossauro,faz,3.61235681432798
chão,ralph,6.084011936453488
direito,la,5.221779551392377
cara,dela,3.517046787811395
paulo,rua,4.08087635682901
peixe,salmão,4.733438471558455
sol,sorriso,5.2987392436179
acontece,outro,2.2279168633761772
eu,som,3.7836282199375413
agora,vê,3.9796669735022894
flor,não,1.1423772156694356
para,vir,1.8909149266836789
bonita,havia,5.521889623810756
evitar,rua,5.547207139961671
dum,serpente,5.521878242372252
depende,não,2.1719965187488453
sou,tão,3.932663477482724
diz,porta,2.9201368309296822
chocolate,no,0.568894663362228
fez,população,4.68356689319931
nome,novela,2.094385576332596
padaria,pessoa,3.575987604433707
assim,você,2.93790173496578
não,sou,2.2409895043373322
mão,uso,4.240960836807394
dizer,semana,5.404107852766647
qualquer,sol,5.298748348799792
os,páscoa,2.468489083052144
na,sexual,1.6569691302674945
ficou,árvore,2.956949896898409
escreve,tudo,4.8287500309484495
grupo,popular,4.234040437570335
na,quase,1.3692871771200543
dona,quando,2.8520712287589465
piscina,três,5.067638506693783
ler,mia,5.2987392436179
ave,de,0.5960975642044868
do,hospital,1.9794932904527802
fazer,janeiro,3.18491228632054
incentiva,mundo,3.18491228632054
filho,mulher,3.40534405693647
adora,sexo,4.820451259487996
dos,futuro,3.0741329181833486
aranha,esporte,4.431649314892629
acabei,pena,5.318941579297103
anos,sozinho,4.374494939331027
inseto,lá,3.9637539912019104
agora,comeu,4.768118490934796
cerveja,dos,1.9109827851230672
não,salvador,2.1719965187488453
cidade,pelo,2.952154604333024
chega,vai,2.495395969485256
espaço,ficar,4.779952821057876
café,não,1.7019930392614562
encontrar,foi,3.002189822711814
gatos,preferido,3.045361648822083
bíblia,muito,3.1469931332943255
aí,numa,2.9763679484218364
ia,passar,5.021111921642913
adão,qual,0.8646128291168904
dizia,eva,5.952672248069834
dentista,homem,2.6596988236922057
arroz,dá,1.7890041212726662
homens,mulheres,4.8669710959558055
jogos,nos,3.612355128164421
pequeno,tem,1.8184405875279108
caverna,vez,4.710968259913937
adotar,quem,3.3528447034966185
cachorros,têm,3.547816817797141
coisas,das,2.886420681224151
elas,muito,2.616366376945254
com,construção,2.2475900429081097
frente,vai,3.283852005443638
escreve,qual,1.152294865556441
em,piratas,1.1780952878986355
ponto,só,1.5091276852185211
mesmo,ou,4.027592123157608
bate,paula,5.896577899854969
mais,sofre,1.256407867252413
fala,você,3.448727645061684
um,unidos,1.1448867695434484
piadas,que,0.5153294621155794
